"","ONS_name","ONS_ID","pop","name","value"
"331","braemar_park_belair_heights_copeland_park_3013","3013","general","percent_of_owner_households","0.613520408"
"332","braemar_park_belair_heights_copeland_park_3013","3013","general","percent_of_renter_households","0.385204082"
"333","braemar_park_belair_heights_copeland_park_3013","3013","general","percent_of_households_living_in_core_housing_need","0.135170604"
"334","braemar_park_belair_heights_copeland_park_3013","3013","general","number_of_households_living_in_core_housing_need","515"
"335","braemar_park_belair_heights_copeland_park_3013","3013","general","percent_of_owner_households_in_core_housing_need","6.7"
"336","braemar_park_belair_heights_copeland_park_3013","3013","general","median_monthly_shelter_costs_for_owned_dwellings","900"
"337","braemar_park_belair_heights_copeland_park_3013","3013","general","average_monthly_shelter_costs_for_owned_dwellings","1366"
"338","braemar_park_belair_heights_copeland_park_3013","3013","general","number_of_tenant_households","1515"
"339","braemar_park_belair_heights_copeland_park_3013","3013","general","percent_of_tenant_households_living_in_subsidized_housing","2.3"
"340","braemar_park_belair_heights_copeland_park_3013","3013","general","percent_of_renter_households_in_core_housing_need","24.8"
"341","braemar_park_belair_heights_copeland_park_3013","3013","general","median_monthly_shelter_costs_for_rented_dwellings","1470"
"342","braemar_park_belair_heights_copeland_park_3013","3013","general","average_monthly_shelter_costs_for_rented_dwellings","1504"
"343","braemar_park_belair_heights_copeland_park_3013","3013","general","average_size_of_census_families","2.7"
"344","braemar_park_belair_heights_copeland_park_3013","3013","general","percent_of_census_families_that_are_one_parent_families","0.158995816"
"345","braemar_park_belair_heights_copeland_park_3013","3013","general","number_of_one_parent_families","380"
"346","braemar_park_belair_heights_copeland_park_3013","3013","general","percent_of_all_census_families_that_are_one_parent_families","0.158995816"
"347","braemar_park_belair_heights_copeland_park_3013","3013","general","average_number_of_children_in_census_families_with_children","1.6"
"348","braemar_park_belair_heights_copeland_park_3013","3013","general","average_after_tax_income_of_all_economic_families","108500"
"349","braemar_park_belair_heights_copeland_park_3013","3013","general","average_after_tax_income_of_couple_with_children_economic_families","137000"
"350","braemar_park_belair_heights_copeland_park_3013","3013","general","average_after_tax_income_of_one_parent_economic_families","76000"
"351","bridlewood_emerald_meadows_3014","3014","general","number_of_children_living_in_one_parent_families","1445"
"352","bridlewood_emerald_meadows_3014","3014","general","percent_of_children_living_in_one_parent_families","0.156639566"
"353","bridlewood_emerald_meadows_3014","3014","general","number_of_pop_living_alone_i_e_1_person_household","1360"
"354","bridlewood_emerald_meadows_3014","3014","general","average_household_size","2.9"
"355","bridlewood_emerald_meadows_3014","3014","general","number_of_owner_households","7825"
"356","bridlewood_emerald_meadows_3014","3014","general","percent_of_owner_households","0.876259798"
"357","bridlewood_emerald_meadows_3014","3014","general","percent_of_renter_households","0.123180291"
"358","bridlewood_emerald_meadows_3014","3014","general","percent_of_households_living_in_core_housing_need","0.050339367"
"359","bridlewood_emerald_meadows_3014","3014","general","number_of_households_living_in_core_housing_need","445"
"360","bridlewood_emerald_meadows_3014","3014","general","percent_of_owner_households_in_core_housing_need","3.5"
"361","bridlewood_emerald_meadows_3014","3014","general","median_monthly_shelter_costs_for_owned_dwellings","1680"
"362","bridlewood_emerald_meadows_3014","3014","general","average_monthly_shelter_costs_for_owned_dwellings","1650"
"363","bridlewood_emerald_meadows_3014","3014","general","number_of_tenant_households","1105"
"364","bridlewood_emerald_meadows_3014","3014","general","percent_of_tenant_households_living_in_subsidized_housing","11.3"
"365","bridlewood_emerald_meadows_3014","3014","general","percent_of_renter_households_in_core_housing_need","16.3"
"366","bridlewood_emerald_meadows_3014","3014","general","median_monthly_shelter_costs_for_rented_dwellings","1940"
"367","bridlewood_emerald_meadows_3014","3014","general","average_monthly_shelter_costs_for_rented_dwellings","1768"
"368","bridlewood_emerald_meadows_3014","3014","general","average_size_of_census_families","3.1"
"369","bridlewood_emerald_meadows_3014","3014","general","percent_of_census_families_that_are_one_parent_families","0.121352785"
"370","bridlewood_emerald_meadows_3014","3014","general","number_of_one_parent_families","915"
"371","bridlewood_emerald_meadows_3014","3014","general","percent_of_all_census_families_that_are_one_parent_families","0.121352785"
"372","bridlewood_emerald_meadows_3014","3014","general","average_number_of_children_in_census_families_with_children","1.8"
"373","bridlewood_emerald_meadows_3014","3014","general","average_after_tax_income_of_all_economic_families","133200"
"374","bridlewood_emerald_meadows_3014","3014","general","average_after_tax_income_of_couple_with_children_economic_families","141000"
"375","bridlewood_emerald_meadows_3014","3014","general","average_after_tax_income_of_one_parent_economic_families","86000"
"376","britannia_3015","3015","general","number_of_children_living_in_one_parent_families","915"
"377","britannia_3015","3015","general","percent_of_children_living_in_one_parent_families","0.452970297"
"378","britannia_3015","3015","general","number_of_pop_living_alone_i_e_1_person_household","2080"
"379","britannia_3015","3015","general","average_household_size","1.9"
"380","britannia_3015","3015","general","number_of_owner_households","1420"
"381","britannia_3015","3015","general","percent_of_owner_households","0.323831243"
"382","britannia_3015","3015","general","percent_of_renter_households","0.676168757"
"383","britannia_3015","3015","general","percent_of_households_living_in_core_housing_need","0.235294118"
"384","britannia_3015","3015","general","number_of_households_living_in_core_housing_need","1000"
"385","britannia_3015","3015","general","percent_of_owner_households_in_core_housing_need","11.2"
"386","britannia_3015","3015","general","median_monthly_shelter_costs_for_owned_dwellings","1120"
"387","britannia_3015","3015","general","average_monthly_shelter_costs_for_owned_dwellings","1456"
"388","britannia_3015","3015","general","number_of_tenant_households","2960"
"389","britannia_3015","3015","general","percent_of_tenant_households_living_in_subsidized_housing","18.6"
"390","britannia_3015","3015","general","percent_of_renter_households_in_core_housing_need","29.3"
"391","britannia_3015","3015","general","median_monthly_shelter_costs_for_rented_dwellings","1250"
"392","britannia_3015","3015","general","average_monthly_shelter_costs_for_rented_dwellings","1227"
"393","britannia_3015","3015","general","average_size_of_census_families","2.7"
"394","britannia_3015","3015","general","percent_of_census_families_that_are_one_parent_families","0.245192308"
"395","britannia_3015","3015","general","number_of_one_parent_families","510"
"396","britannia_3015","3015","general","percent_of_all_census_families_that_are_one_parent_families","0.245192308"
"397","britannia_3015","3015","general","average_number_of_children_in_census_families_with_children","1.8"
"398","britannia_3015","3015","general","average_after_tax_income_of_all_economic_families","90100"
"399","britannia_3015","3015","general","average_after_tax_income_of_couple_with_children_economic_families","98000"
"400","britannia_3015","3015","general","average_after_tax_income_of_one_parent_economic_families","65600"
"401","brookside_briarbrook_morgans_grant_3016","3016","general","number_of_children_living_in_one_parent_families","1040"
"402","brookside_briarbrook_morgans_grant_3016","3016","general","percent_of_children_living_in_one_parent_families","0.17035217"
"403","brookside_briarbrook_morgans_grant_3016","3016","general","number_of_pop_living_alone_i_e_1_person_household","660"
"404","brookside_briarbrook_morgans_grant_3016","3016","general","average_household_size","3.1"
"405","brookside_briarbrook_morgans_grant_3016","3016","general","number_of_owner_households","4065"
"406","brookside_briarbrook_morgans_grant_3016","3016","general","percent_of_owner_households","0.820383451"
"407","brookside_briarbrook_morgans_grant_3016","3016","general","percent_of_renter_households","0.178607467"
"408","brookside_briarbrook_morgans_grant_3016","3016","general","percent_of_households_living_in_core_housing_need","0.060699588"
"409","brookside_briarbrook_morgans_grant_3016","3016","general","number_of_households_living_in_core_housing_need","295"
"410","brookside_briarbrook_morgans_grant_3016","3016","general","percent_of_owner_households_in_core_housing_need","3.5"
"411","brookside_briarbrook_morgans_grant_3016","3016","general","median_monthly_shelter_costs_for_owned_dwellings","1740"
"412","brookside_briarbrook_morgans_grant_3016","3016","general","average_monthly_shelter_costs_for_owned_dwellings","1698"
"413","brookside_briarbrook_morgans_grant_3016","3016","general","number_of_tenant_households","890"
"414","brookside_briarbrook_morgans_grant_3016","3016","general","percent_of_tenant_households_living_in_subsidized_housing","7.3"
"415","brookside_briarbrook_morgans_grant_3016","3016","general","percent_of_renter_households_in_core_housing_need","19.2"
"416","brookside_briarbrook_morgans_grant_3016","3016","general","median_monthly_shelter_costs_for_rented_dwellings","2020"
"417","brookside_briarbrook_morgans_grant_3016","3016","general","average_monthly_shelter_costs_for_rented_dwellings","1868"
"418","brookside_briarbrook_morgans_grant_3016","3016","general","average_size_of_census_families","3.3"
"419","brookside_briarbrook_morgans_grant_3016","3016","general","percent_of_census_families_that_are_one_parent_families","0.138211382"
"420","brookside_briarbrook_morgans_grant_3016","3016","general","number_of_one_parent_families","595"
"421","brookside_briarbrook_morgans_grant_3016","3016","general","percent_of_all_census_families_that_are_one_parent_families","0.138211382"
"422","brookside_briarbrook_morgans_grant_3016","3016","general","average_number_of_children_in_census_families_with_children","1.9"
"423","brookside_briarbrook_morgans_grant_3016","3016","general","average_after_tax_income_of_all_economic_families","132000"
"424","brookside_briarbrook_morgans_grant_3016","3016","general","average_after_tax_income_of_couple_with_children_economic_families","137000"
"425","brookside_briarbrook_morgans_grant_3016","3016","general","average_after_tax_income_of_one_parent_economic_families","86000"
