ONS_ID,data_ID,value
3017,food_convenience_pct_within_15_mins,0.74
3017,food_fastfood_num_region_plus_buffer,8
3017,food_fastfood_num_per_1000_res_plus_buffer,0.62
3017,food_fastfood_dist_closest_3_popwt,0.98
3017,food_fastfood_pct_within_15_mins,0.92
3017,food_grocery_num_region_plus_buffer,0
3017,food_grocery_num_per_1000_res_plus_buffer,0
3017,food_grocery_dist_closest_3_popwt,2.62
3017,food_grocery_pct_within_15_mins,0.47
3017,food_resto_num_region_plus_buffer,2
3017,food_resto_num_per_1000_res_plus_buffer,0.15
3017,food_resto_dist_closest_3_popwt,1.32
3017,food_resto_pct_within_15_mins,0.86
3017,food_specialty_num_region_plus_buffer,1
3017,food_specialty_num_per_1000_res_plus_buffer,0.08
3017,food_specialty_dist_closest_3_popwt,2.74
3017,food_specialty_pct_within_15_mins,0.33
3017,num_people_attached,11976
3017,num_people_uncertainly_attached,1533
3017,total_population_attachment,13509
3017,percent_attached,88.7
3017,percent_uncertaintly_attached,11.3
3017,crime_person_total,40
3017,crime_property_total,128
3017,crime_other_total,16
3017,crime_total,184
3017,crime_person_total_per_1000pop_plus_50m_buffer,3.46
3017,crime_property_total_per_1000pop_plus_50m_buffer,11.61
3017,crime_other_total_per_1000pop_plus_50m_buffer,1.61
3017,crime_total_per_1000pop_plus_50m_buffer,16.68
3017,walkscore_mean,29.6
3017,walkscore_sd,13.73
3017,bikescore_mean,65.69
3017,bikescore_sd,14.8
3017,Deciles,2
3017,Quintiles,1
3018,food_convenience_num_region_plus_buffer,4
3018,food_convenience_num_per_1000_res_plus_buffer,0.48
3018,food_convenience_dist_closest_3_popwt,0.78
3018,food_convenience_pct_within_15_mins,1
3018,food_fastfood_num_region_plus_buffer,9
3018,food_fastfood_num_per_1000_res_plus_buffer,1.09
3018,food_fastfood_dist_closest_3_popwt,0.53
3018,food_fastfood_pct_within_15_mins,1
3018,food_grocery_num_region_plus_buffer,2
3018,food_grocery_num_per_1000_res_plus_buffer,0.24
3018,food_grocery_dist_closest_3_popwt,1.45
3018,food_grocery_pct_within_15_mins,0.86
3018,food_resto_num_region_plus_buffer,8
3018,food_resto_num_per_1000_res_plus_buffer,0.97
3018,food_resto_dist_closest_3_popwt,0.52
3018,food_resto_pct_within_15_mins,1
3018,food_specialty_num_region_plus_buffer,4
3018,food_specialty_num_per_1000_res_plus_buffer,0.48
3018,food_specialty_dist_closest_3_popwt,0.81
3018,food_specialty_pct_within_15_mins,0.95
3018,num_people_attached,7253
3018,num_people_uncertainly_attached,1765
3018,total_population_attachment,9018
3018,percent_attached,80.4
3018,percent_uncertaintly_attached,19.6
3018,crime_person_total,45
3018,crime_property_total,153
3018,crime_other_total,14
3018,crime_total,212
3018,crime_person_total_per_1000pop_plus_50m_buffer,6.55
3018,crime_property_total_per_1000pop_plus_50m_buffer,20.85
3018,crime_other_total_per_1000pop_plus_50m_buffer,1.7
3018,crime_total_per_1000pop_plus_50m_buffer,29.09
3018,walkscore_mean,26.23
3018,walkscore_sd,5.38
3018,bikescore_mean,79.43
3018,bikescore_sd,12.45
3018,Deciles,9
3018,Quintiles,5
3019,food_convenience_num_region_plus_buffer,1
3019,food_convenience_num_per_1000_res_plus_buffer,100
3019,food_convenience_dist_closest_3_popwt,NA
3019,food_convenience_pct_within_15_mins,NA
3019,food_fastfood_num_region_plus_buffer,30
3019,food_fastfood_num_per_1000_res_plus_buffer,3000
3019,food_fastfood_dist_closest_3_popwt,NA
3019,food_fastfood_pct_within_15_mins,NA
3019,food_grocery_num_region_plus_buffer,0
3019,food_grocery_num_per_1000_res_plus_buffer,0
3019,food_grocery_dist_closest_3_popwt,NA
3019,food_grocery_pct_within_15_mins,NA
3019,food_resto_num_region_plus_buffer,5
3019,food_resto_num_per_1000_res_plus_buffer,500
3019,food_resto_dist_closest_3_popwt,NA
3019,food_resto_pct_within_15_mins,NA
3019,food_specialty_num_region_plus_buffer,0
3019,food_specialty_num_per_1000_res_plus_buffer,0
3019,food_specialty_dist_closest_3_popwt,NA
3019,food_specialty_pct_within_15_mins,NA
3019,num_people_attached,NA
3019,num_people_uncertainly_attached,NA
3019,total_population_attachment,NA
3019,percent_attached,NA
3019,percent_uncertaintly_attached,NA
3019,crime_person_total,26
3019,crime_property_total,93
3019,crime_other_total,6
3019,crime_total,125
3019,crime_person_total_per_1000pop_plus_50m_buffer,2800
3019,crime_property_total_per_1000pop_plus_50m_buffer,9800
3019,crime_other_total_per_1000pop_plus_50m_buffer,600
3019,crime_total_per_1000pop_plus_50m_buffer,13200
3019,walkscore_mean,26.17
3019,walkscore_sd,6.59
3019,bikescore_mean,86.5
3019,bikescore_sd,4.32
3019,Deciles,NA
3019,Quintiles,NA
3020,food_convenience_num_region_plus_buffer,10
3020,food_convenience_num_per_1000_res_plus_buffer,0.62
3020,food_convenience_dist_closest_3_popwt,0.67
3020,food_convenience_pct_within_15_mins,1
3020,food_fastfood_num_region_plus_buffer,23
3020,food_fastfood_num_per_1000_res_plus_buffer,1.43
3020,food_fastfood_dist_closest_3_popwt,0.61
3020,food_fastfood_pct_within_15_mins,1
3020,food_grocery_num_region_plus_buffer,2
3020,food_grocery_num_per_1000_res_plus_buffer,0.12
3020,food_grocery_dist_closest_3_popwt,1.33
3020,food_grocery_pct_within_15_mins,0.96
3020,food_resto_num_region_plus_buffer,16
3020,food_resto_num_per_1000_res_plus_buffer,1
3020,food_resto_dist_closest_3_popwt,0.79
3020,food_resto_pct_within_15_mins,1
3020,food_specialty_num_region_plus_buffer,2
3020,food_specialty_num_per_1000_res_plus_buffer,0.12
3020,food_specialty_dist_closest_3_popwt,1.42
3020,food_specialty_pct_within_15_mins,0.79
3020,num_people_attached,13924
3020,num_people_uncertainly_attached,3834
3020,total_population_attachment,17758
3020,percent_attached,78.4
3020,percent_uncertaintly_attached,21.6
3020,crime_person_total,199
3020,crime_property_total,621
3020,crime_other_total,80
3020,crime_total,900
3020,crime_person_total_per_1000pop_plus_50m_buffer,12.87
3020,crime_property_total_per_1000pop_plus_50m_buffer,41.59
3020,crime_other_total_per_1000pop_plus_50m_buffer,5.04
3020,crime_total_per_1000pop_plus_50m_buffer,59.5
3020,walkscore_mean,48.08
3020,walkscore_sd,10.21
3020,bikescore_mean,87.76
3020,bikescore_sd,6.19
3020,Deciles,9
3020,Quintiles,5
3021,food_convenience_num_region_plus_buffer,3
3021,food_convenience_num_per_1000_res_plus_buffer,0.47
3021,food_convenience_dist_closest_3_popwt,5.9
3021,food_convenience_pct_within_15_mins,0.2
3021,food_fastfood_num_region_plus_buffer,8
3021,food_fastfood_num_per_1000_res_plus_buffer,1.25
3021,food_fastfood_dist_closest_3_popwt,4.14
3021,food_fastfood_pct_within_15_mins,0.24
3021,food_grocery_num_region_plus_buffer,0
3021,food_grocery_num_per_1000_res_plus_buffer,0
3021,food_grocery_dist_closest_3_popwt,10.59
3021,food_grocery_pct_within_15_mins,0
3021,food_resto_num_region_plus_buffer,4
3021,food_resto_num_per_1000_res_plus_buffer,0.62
3021,food_resto_dist_closest_3_popwt,4.07
3021,food_resto_pct_within_15_mins,0.32
3021,food_specialty_num_region_plus_buffer,3
3021,food_specialty_num_per_1000_res_plus_buffer,0.47
3021,food_specialty_dist_closest_3_popwt,4.48
3021,food_specialty_pct_within_15_mins,0.26
3021,num_people_attached,6393
3021,num_people_uncertainly_attached,666
3021,total_population_attachment,7059
3021,percent_attached,90.6
3021,percent_uncertaintly_attached,9.4
3021,crime_person_total,19
3021,crime_property_total,88
3021,crime_other_total,1
3021,crime_total,108
3021,crime_person_total_per_1000pop_plus_50m_buffer,3.59
3021,crime_property_total_per_1000pop_plus_50m_buffer,15.59
3021,crime_other_total_per_1000pop_plus_50m_buffer,0.47
3021,crime_total_per_1000pop_plus_50m_buffer,19.64
3021,walkscore_mean,5.36
3021,walkscore_sd,10.13
3021,bikescore_mean,29.84
3021,bikescore_sd,5.79
3021,Deciles,1
3021,Quintiles,1
3022,food_convenience_num_region_plus_buffer,3
3022,food_convenience_num_per_1000_res_plus_buffer,0.28
3022,food_convenience_dist_closest_3_popwt,1
3022,food_convenience_pct_within_15_mins,0.91
3022,food_fastfood_num_region_plus_buffer,22
3022,food_fastfood_num_per_1000_res_plus_buffer,2.07
3022,food_fastfood_dist_closest_3_popwt,0.59
3022,food_fastfood_pct_within_15_mins,1
3022,food_grocery_num_region_plus_buffer,2
3022,food_grocery_num_per_1000_res_plus_buffer,0.19
3022,food_grocery_dist_closest_3_popwt,1.59
3022,food_grocery_pct_within_15_mins,0.49
3022,food_resto_num_region_plus_buffer,12
3022,food_resto_num_per_1000_res_plus_buffer,1.13
3022,food_resto_dist_closest_3_popwt,0.71
3022,food_resto_pct_within_15_mins,1
3022,food_specialty_num_region_plus_buffer,1
3022,food_specialty_num_per_1000_res_plus_buffer,0.09
3022,food_specialty_dist_closest_3_popwt,1.63
3022,food_specialty_pct_within_15_mins,0.64
3022,num_people_attached,9090
3022,num_people_uncertainly_attached,1750
3022,total_population_attachment,10840
3022,percent_attached,83.9
3022,percent_uncertaintly_attached,16.1
3022,crime_person_total,71
3022,crime_property_total,677
3022,crime_other_total,35
3022,crime_total,783
3022,crime_person_total_per_1000pop_plus_50m_buffer,8.93
3022,crime_property_total_per_1000pop_plus_50m_buffer,83.22
3022,crime_other_total_per_1000pop_plus_50m_buffer,6.3
3022,crime_total_per_1000pop_plus_50m_buffer,98.45
3022,walkscore_mean,24.84
3022,walkscore_sd,8.66
3022,bikescore_mean,71.75
3022,bikescore_sd,8.79
3022,Deciles,8
3022,Quintiles,4
3023,food_convenience_num_region_plus_buffer,2
3023,food_convenience_num_per_1000_res_plus_buffer,0.22
3023,food_convenience_dist_closest_3_popwt,1.17
3023,food_convenience_pct_within_15_mins,0.88
3023,food_fastfood_num_region_plus_buffer,16
3023,food_fastfood_num_per_1000_res_plus_buffer,1.73
3023,food_fastfood_dist_closest_3_popwt,0.73
3023,food_fastfood_pct_within_15_mins,1
3023,food_grocery_num_region_plus_buffer,0
3023,food_grocery_num_per_1000_res_plus_buffer,0
3023,food_grocery_dist_closest_3_popwt,2.63
3023,food_grocery_pct_within_15_mins,0.08
3023,food_resto_num_region_plus_buffer,5
3023,food_resto_num_per_1000_res_plus_buffer,0.54
3023,food_resto_dist_closest_3_popwt,0.86
3023,food_resto_pct_within_15_mins,1
3023,food_specialty_num_region_plus_buffer,0
3023,food_specialty_num_per_1000_res_plus_buffer,0
3023,food_specialty_dist_closest_3_popwt,1.81
3023,food_specialty_pct_within_15_mins,0.27
3023,num_people_attached,8406
3023,num_people_uncertainly_attached,1577
3023,total_population_attachment,9983
3023,percent_attached,84.2
3023,percent_uncertaintly_attached,15.8
3023,crime_person_total,25
3023,crime_property_total,101
3023,crime_other_total,6
3023,crime_total,132
3023,crime_person_total_per_1000pop_plus_50m_buffer,6.16
3023,crime_property_total_per_1000pop_plus_50m_buffer,72.57
3023,crime_other_total_per_1000pop_plus_50m_buffer,1.62
3023,crime_total_per_1000pop_plus_50m_buffer,80.35
3023,walkscore_mean,21.68
3023,walkscore_sd,8.22
3023,bikescore_mean,77.97
3023,bikescore_sd,6.63
3023,Deciles,6
3023,Quintiles,3
3024,food_convenience_num_region_plus_buffer,24
3024,food_convenience_num_per_1000_res_plus_buffer,0.75
3024,food_convenience_dist_closest_3_popwt,0.33
3024,food_convenience_pct_within_15_mins,1
3024,food_fastfood_num_region_plus_buffer,212
3024,food_fastfood_num_per_1000_res_plus_buffer,6.65
3024,food_fastfood_dist_closest_3_popwt,0.23
3024,food_fastfood_pct_within_15_mins,1
3024,food_grocery_num_region_plus_buffer,4
3024,food_grocery_num_per_1000_res_plus_buffer,0.12
3024,food_grocery_dist_closest_3_popwt,0.68
3024,food_grocery_pct_within_15_mins,1
3024,food_resto_num_region_plus_buffer,143
3024,food_resto_num_per_1000_res_plus_buffer,4.48
3024,food_resto_dist_closest_3_popwt,0.21
3024,food_resto_pct_within_15_mins,1
3024,food_specialty_num_region_plus_buffer,15
3024,food_specialty_num_per_1000_res_plus_buffer,0.47
3024,food_specialty_dist_closest_3_popwt,0.46
3024,food_specialty_pct_within_15_mins,1
3024,num_people_attached,22705
3024,num_people_uncertainly_attached,7014
3024,total_population_attachment,29719
3024,percent_attached,76.4
3024,percent_uncertaintly_attached,23.6
3024,crime_person_total,748
3024,crime_property_total,2465
3024,crime_other_total,3235
3024,crime_total,6448
3024,crime_person_total_per_1000pop_plus_50m_buffer,25.15
3024,crime_property_total_per_1000pop_plus_50m_buffer,85.86
3024,crime_other_total_per_1000pop_plus_50m_buffer,103.32
3024,crime_total_per_1000pop_plus_50m_buffer,214.33
3024,walkscore_mean,68.97
3024,walkscore_sd,11
3024,bikescore_mean,95.07
3024,bikescore_sd,5.42
3024,Deciles,6
3024,Quintiles,3
3025,food_convenience_num_region_plus_buffer,4
3025,food_convenience_num_per_1000_res_plus_buffer,0.34
3025,food_convenience_dist_closest_3_popwt,1.26
3025,food_convenience_pct_within_15_mins,0.8
3025,food_fastfood_num_region_plus_buffer,14
3025,food_fastfood_num_per_1000_res_plus_buffer,1.19
3025,food_fastfood_dist_closest_3_popwt,1.1
3025,food_fastfood_pct_within_15_mins,0.84
3025,food_grocery_num_region_plus_buffer,0
3025,food_grocery_num_per_1000_res_plus_buffer,0
3025,food_grocery_dist_closest_3_popwt,2.07
3025,food_grocery_pct_within_15_mins,0.47
3025,food_resto_num_region_plus_buffer,11
3025,food_resto_num_per_1000_res_plus_buffer,0.93
3025,food_resto_dist_closest_3_popwt,1.31
3025,food_resto_pct_within_15_mins,0.5
3025,food_specialty_num_region_plus_buffer,3
3025,food_specialty_num_per_1000_res_plus_buffer,0.26
3025,food_specialty_dist_closest_3_popwt,1.45
3025,food_specialty_pct_within_15_mins,0.74
3025,num_people_attached,11147
3025,num_people_uncertainly_attached,1591
3025,total_population_attachment,12738
3025,percent_attached,87.5
3025,percent_uncertaintly_attached,12.5
3025,crime_person_total,33
3025,crime_property_total,138
3025,crime_other_total,9
3025,crime_total,180
3025,crime_person_total_per_1000pop_plus_50m_buffer,3.14
3025,crime_property_total_per_1000pop_plus_50m_buffer,15.1
3025,crime_other_total_per_1000pop_plus_50m_buffer,0.93
3025,crime_total_per_1000pop_plus_50m_buffer,19.18
3025,walkscore_mean,47.68
3025,walkscore_sd,13.66
3025,bikescore_mean,50
3025,bikescore_sd,7.5
3025,Deciles,4
3025,Quintiles,2
3026,food_convenience_num_region_plus_buffer,2
3026,food_convenience_num_per_1000_res_plus_buffer,0.14
3026,food_convenience_dist_closest_3_popwt,2.77
3026,food_convenience_pct_within_15_mins,0.25
3026,food_fastfood_num_region_plus_buffer,19
3026,food_fastfood_num_per_1000_res_plus_buffer,1.32
3026,food_fastfood_dist_closest_3_popwt,2.38
3026,food_fastfood_pct_within_15_mins,0.38
3026,food_grocery_num_region_plus_buffer,2
3026,food_grocery_num_per_1000_res_plus_buffer,0.14
3026,food_grocery_dist_closest_3_popwt,3.36
3026,food_grocery_pct_within_15_mins,0.02
3026,food_resto_num_region_plus_buffer,6
3026,food_resto_num_per_1000_res_plus_buffer,0.42
3026,food_resto_dist_closest_3_popwt,2.66
3026,food_resto_pct_within_15_mins,0.07
3026,food_specialty_num_region_plus_buffer,5
3026,food_specialty_num_per_1000_res_plus_buffer,0.35
3026,food_specialty_dist_closest_3_popwt,2.84
3026,food_specialty_pct_within_15_mins,0.07
3026,num_people_attached,12141
3026,num_people_uncertainly_attached,1363
3026,total_population_attachment,13504
3026,percent_attached,89.9
3026,percent_uncertaintly_attached,10.1
3026,crime_person_total,43
3026,crime_property_total,206
3026,crime_other_total,10
3026,crime_total,259
3026,crime_person_total_per_1000pop_plus_50m_buffer,3.88
3026,crime_property_total_per_1000pop_plus_50m_buffer,16.71
3026,crime_other_total_per_1000pop_plus_50m_buffer,0.83
3026,crime_total_per_1000pop_plus_50m_buffer,21.42
3026,walkscore_mean,21.34
3026,walkscore_sd,14.24
3026,bikescore_mean,43.03
3026,bikescore_sd,7.32
3026,Deciles,2
3026,Quintiles,1
3027,food_convenience_num_region_plus_buffer,2
3027,food_convenience_num_per_1000_res_plus_buffer,0.17
3027,food_convenience_dist_closest_3_popwt,1.5
3027,food_convenience_pct_within_15_mins,0.74
3027,food_fastfood_num_region_plus_buffer,6
3027,food_fastfood_num_per_1000_res_plus_buffer,0.5
3027,food_fastfood_dist_closest_3_popwt,0.8
3027,food_fastfood_pct_within_15_mins,0.95
3027,food_grocery_num_region_plus_buffer,1
3027,food_grocery_num_per_1000_res_plus_buffer,0.08
3027,food_grocery_dist_closest_3_popwt,1.33
3027,food_grocery_pct_within_15_mins,0.84
3027,food_resto_num_region_plus_buffer,3
3027,food_resto_num_per_1000_res_plus_buffer,0.25
3027,food_resto_dist_closest_3_popwt,0.89
3027,food_resto_pct_within_15_mins,0.89
3027,food_specialty_num_region_plus_buffer,3
3027,food_specialty_num_per_1000_res_plus_buffer,0.25
3027,food_specialty_dist_closest_3_popwt,1.07
3027,food_specialty_pct_within_15_mins,0.79
3027,num_people_attached,13227
3027,num_people_uncertainly_attached,2582
3027,total_population_attachment,15809
3027,percent_attached,83.7
3027,percent_uncertaintly_attached,16.3
3027,crime_person_total,44
3027,crime_property_total,133
3027,crime_other_total,8
3027,crime_total,185
3027,crime_person_total_per_1000pop_plus_50m_buffer,4.14
3027,crime_property_total_per_1000pop_plus_50m_buffer,12.51
3027,crime_other_total_per_1000pop_plus_50m_buffer,0.75
3027,crime_total_per_1000pop_plus_50m_buffer,17.39
3027,walkscore_mean,49.34
3027,walkscore_sd,17.28
3027,bikescore_mean,56.09
3027,bikescore_sd,13.74
3027,Deciles,6
3027,Quintiles,3
3028,food_convenience_num_region_plus_buffer,6
3028,food_convenience_num_per_1000_res_plus_buffer,0.9
3028,food_convenience_dist_closest_3_popwt,1.01
3028,food_convenience_pct_within_15_mins,1
3028,food_fastfood_num_region_plus_buffer,44
3028,food_fastfood_num_per_1000_res_plus_buffer,6.62
3028,food_fastfood_dist_closest_3_popwt,0.57
3028,food_fastfood_pct_within_15_mins,1
3028,food_grocery_num_region_plus_buffer,1
3028,food_grocery_num_per_1000_res_plus_buffer,0.15
3028,food_grocery_dist_closest_3_popwt,1.42
3028,food_grocery_pct_within_15_mins,0.64
3028,food_resto_num_region_plus_buffer,17
3028,food_resto_num_per_1000_res_plus_buffer,2.56
3028,food_resto_dist_closest_3_popwt,0.71
3028,food_resto_pct_within_15_mins,1
3028,food_specialty_num_region_plus_buffer,9
3028,food_specialty_num_per_1000_res_plus_buffer,1.35
3028,food_specialty_dist_closest_3_popwt,1.07
3028,food_specialty_pct_within_15_mins,0.95
3028,num_people_attached,4899
3028,num_people_uncertainly_attached,1297
3028,total_population_attachment,6196
3028,percent_attached,79.1
3028,percent_uncertaintly_attached,20.9
3028,crime_person_total,58
3028,crime_property_total,297
3028,crime_other_total,20
3028,crime_total,375
3028,crime_person_total_per_1000pop_plus_50m_buffer,11.89
3028,crime_property_total_per_1000pop_plus_50m_buffer,132.43
3028,crime_other_total_per_1000pop_plus_50m_buffer,4.51
3028,crime_total_per_1000pop_plus_50m_buffer,148.83
3028,walkscore_mean,37.84
3028,walkscore_sd,11.79
3028,bikescore_mean,69.66
3028,bikescore_sd,5.68
3028,Deciles,8
3028,Quintiles,4
3029,food_convenience_num_region_plus_buffer,1
3029,food_convenience_num_per_1000_res_plus_buffer,0.17
